Date/Time,FIRSTFLOOR_1:Zone Mean Radiant Temperature [C](Hourly),ROOF_0:Zone Mean Radiant Temperature [C](Hourly),FIRSTFLOOR_1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),ROOF_0:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),FIRSTFLOOR_1:Zone Windows Total Heat Gain Energy [J](Hourly),FIRSTFLOOR_1:Zone Windows Total Heat Loss Energy [J](Hourly),FIRSTFLOOR_1:Zone Opaque Surface Inside Faces Total Conduction Heat Gain Energy [J](Hourly),FIRSTFLOOR_1:Zone Opaque Surface Inside Faces Total Conduction Heat Loss Energy [J](Hourly),ROOF_0:Zone Windows Total Heat Gain Energy [J](Hourly),ROOF_0:Zone Windows Total Heat Loss Energy [J](Hourly),ROOF_0:Zone Opaque Surface Inside Faces Total Conduction Heat Gain Energy [J](Hourly),ROOF_0:Zone Opaque Surface Inside Faces Total Conduction Heat Loss Energy [J](Hourly),FIRSTFLOOR_1:Zone Mean Air Temperature [C](Hourly),FIRSTFLOOR_1:Zone Operative Temperature [C](Hourly),ROOF_0:Zone Mean Air Temperature [C](Hourly),ROOF_0:Zone Operative Temperature [C](Hourly),FIRSTFLOOR_1:Zone Infiltration Total Heat Loss Energy [J](Hourly),FIRSTFLOOR_1:Zone Infiltration Total Heat Gain Energy [J](Hourly),FIRSTFLOOR_1:Zone Ventilation Total Heat Loss Energy [J](Hourly),FIRSTFLOOR_1:Zone Ventilation Total Heat Gain Energy [J](Hourly),FIRSTFLOOR_1:Zone Air Relative Humidity [%](Hourly),ROOF_0:Zone Air Relative Humidity [%](Hourly),FIRSTFLOOR_1 IDEAL LOADS AIR:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),FIRSTFLOOR_1 IDEAL LOADS AIR:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),FIRSTFLOOR_1 IDEAL LOADS AIR:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),FIRSTFLOOR_1 IDEAL LOADS AIR:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),FIRSTFLOOR_1 IDEAL LOADS AIR:Zone Ideal Loads Outdoor Air Total Heating Energy [J](Hourly),FIRSTFLOOR_1 IDEAL LOADS AIR:Zone Ideal Loads Outdoor Air Total Cooling Energy [J](Hourly),FIRSTFLOOR_1 IDEAL LOADS AIR:Zone Ideal Loads Heat Recovery Total Heating Energy [J](Hourly),FIRSTFLOOR_1 IDEAL LOADS AIR:Zone Ideal Loads Heat Recovery Total Cooling Energy [J](Hourly),ROOF_0 IDEAL LOADS AIR:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),ROOF_0 IDEAL LOADS AIR:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),ROOF_0 IDEAL LOADS AIR:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),ROOF_0 IDEAL LOADS AIR:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),ROOF_0 IDEAL LOADS AIR:Zone Ideal Loads Outdoor Air Total Heating Energy [J](Hourly),ROOF_0 IDEAL LOADS AIR:Zone Ideal Loads Outdoor Air Total Cooling Energy [J](Hourly),ROOF_0 IDEAL LOADS AIR:Zone Ideal Loads Heat Recovery Total Heating Energy [J](Hourly),ROOF_0 IDEAL LOADS AIR:Zone Ideal Loads Heat Recovery Total Cooling Energy [J](Hourly) 
 01/02  07:00:00,-0.15474464607484048,-0.7605777521043305,0.0,0.0,0.0,665947.3074983454,373145.58948425535,0.0,0.0,0.0,0.0,37599.318600726365,-9.353653032413583e-19,-0.07737232303742024,-0.7148738755152131,-0.7377258138097718,1150619023.1000261,0.0,0.0,0.0,58.73215965557005,65.58009580479592,1151114783.1262476,0.0,1151114783.126248,6.984919309616089e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  08:00:00,-0.16151835504372383,-0.7902945021886344,45841.009419454735,0.0,0.0,585465.6914801933,287508.6338151253,0.0,0.0,0.0,0.0,31911.283642234364,-1.0042799439982064e-16,-0.08075917752186196,-0.746569167422987,-0.7684318348058107,1073495063.3495222,0.0,0.0,0.0,60.32020453186063,65.7245929808776,1075166589.5598292,0.0,1075166589.5598292,3.4924596548080444e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  09:00:00,-0.14432975761771413,-0.8139080930193323,553846.7631130161,0.0,92278.84915552537,203624.57444267208,42503.21758820438,205639.8543628167,0.0,0.0,0.0,23236.398501437296,-1.971659437662433e-16,-0.07216487880885718,-0.7726410992609317,-0.7932745961401321,1179987883.116258,0.0,0.0,0.0,62.74965256267021,65.90569992048071,1181573093.591609,0.0,1181573093.5916092,3.4924596548080444e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  10:00:00,-0.011711478149537402,-0.8201562456478646,1868862.1386273203,0.0,1305666.3593511395,0.0,0.0,1390258.4382122282,0.0,0.0,5968.763715552558,6121.197909123082,4.715211779222727e-21,-0.005855739074768701,-0.7882582191100349,-0.8042072323789498,1149764696.7315507,0.0,0.0,0.0,65.4678714407566,66.01890870127035,1151664463.5558171,0.0,1151664463.5558171,6.984919309616089e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  11:00:00,0.17233378995889168,-0.7388020782415654,2608281.330394418,0.0,2147763.85510394,0.0,0.0,1998494.502053473,0.0,0.0,68269.48305504055,0.0,9.943978828941059e-17,0.0861668949794459,-0.7505403331700679,-0.7446712057058166,1076684144.9951334,0.0,0.0,0.0,66.84156256158496,65.85208188424049,1076529487.3683586,0.0,1076529487.3683589,1.0477378964424133e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  12:00:00,0.3464149155515674,-0.5435706898381798,2724295.713623033,0.0,2262227.4565828424,0.0,0.0,1838315.471077243,0.0,0.0,170332.32930405525,0.0,-9.932260480749557e-17,0.1732074577757837,-0.6136724723954984,-0.578621581116839,1075600252.1924844,0.0,0.0,0.0,68.46149438047807,65.13852309689786,1076727517.9228108,0.0,1076727517.9228108,3.4924596548080444e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  13:00:00,0.4521605692678537,-0.33933630123822667,2638161.6344648506,0.0,2193089.398243188,0.0,0.0,1555437.0647423954,0.0,0.0,180060.38779967153,0.0,-2.5517127157539296e-22,0.22608028463392685,-0.4040607396171636,-0.3716985204276952,1077304807.471084,0.0,0.0,0.0,68.08110893049633,63.944141460416596,1075233551.127779,0.0,1075233551.127779,6.984919309616089e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  14:00:00,0.6777625649992025,-0.20121588134442578,5439080.86747615,0.0,5230778.88784857,0.0,0.0,4171470.839459979,0.0,0.0,113297.06236100454,0.0,-5.0883534027273477e-17,0.3388812824996012,-0.23474786409301765,-0.21798187271872171,972635446.8136804,0.0,0.0,0.0,65.4918723102387,63.002747780027484,970395040.946442,0.0,970395040.946442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  15:00:00,1.1117073728299582,-0.09421642685294691,11702680.267394738,0.0,11833361.544015199,0.0,0.0,9834878.387644539,0.0,0.0,96840.80645394586,0.0,3.4747380799943597e-19,0.5558536864149791,-0.11006030527404098,-0.10213836606349391,898815862.8729223,0.0,0.0,0.0,62.888623824327986,62.35828596997146,895628888.3022715,0.0,895628888.3022715,1.7462298274040222e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  16:00:00,1.3840125252998832,0.03843239159572621,13425535.504336037,0.0,13409677.902055211,0.0,0.0,10681835.409769697,0.0,0.0,127888.69759561667,0.0,-9.756569753753154e-17,0.6920062626499416,0.03019154203008247,0.03431196681290435,1003017415.5664071,0.0,0.0,0.0,60.10219730467802,61.69725366549764,998845438.9631164,0.0,998845438.9631164,3.4924596548080444e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  17:00:00,1.1677041200454845,0.1776025828856458,6196332.16184268,0.0,5811142.372923454,153459.83334926443,432572.70663113944,3776414.352968838,0.0,0.0,122967.42085327045,0.0,-1.5337483941188156e-18,0.5838520600227423,0.19639533914422883,0.18699896101493732,1184712367.5198314,0.0,0.0,0.0,55.939872693322314,60.97684304020145,1179385409.9143345,0.0,1179385409.9143345,3.4924596548080444e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  18:00:00,0.6897421374725604,0.24963401394950405,0.0,0.0,0.0,969768.2328377792,2174135.1437293068,0.0,0.0,0.0,44486.00694988295,134.99352908628487,-9.594739250743056e-17,0.34487106873628015,0.3071016047022615,0.27836780932588273,1468660110.6320968,0.0,0.0,0.0,53.43834062431386,60.489113366540664,1466985005.490263,0.0,1466985005.490263,3.4924596548080444e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  19:00:00,0.48697046111886766,0.21139895816864088,0.0,0.0,0.0,1167988.8184344126,1884612.3354617977,0.0,0.0,0.0,0.0,58603.80330001096,-1.7717798360343933e-16,0.24348523055943372,0.2968788583125584,0.25413890824059965,1942391334.376651,0.0,0.0,0.0,51.462801910821916,60.5339689806737,1938828142.997177,0.0,1938828142.997177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  20:00:00,0.324704370152164,0.08947817959787253,0.0,0.0,0.0,1335026.3528239427,1701151.0059147896,0.0,0.0,0.0,0.0,125687.95220363371,-1.7915277836799939e-16,0.16235218507608193,0.18150324656131786,0.13549071307959518,2389785757.1852455,0.0,0.0,0.0,47.47900071701079,61.042724951977874,2384160371.246963,0.0,2384160371.246963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  21:00:00,0.19111690396411993,-0.07754281762758154,0.0,0.0,0.0,1385447.6046624419,1520001.1979503925,0.0,0.0,0.0,0.0,157599.72680799692,-4.0843751862620373e-19,0.09555845198205996,0.005065873098351853,-0.036238472264614845,2538886522.554412,0.0,0.0,0.0,45.40848917687416,61.84595612512964,2538548588.62228,0.0,2538548588.62228,2.7939677238464355e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  22:00:00,0.0803889397414901,-0.2632406834737204,0.0,0.0,0.0,1366095.410313927,1343093.3155281558,0.0,0.0,0.0,0.0,157934.4255370857,-1.7573304434962295e-16,0.04019446987074495,-0.18529511354863648,-0.22426789851117843,2427117880.2202106,0.0,0.0,0.0,46.65404556370697,62.81036919004575,2429715366.2030067,0.0,2429715366.2030067,2.7939677238464355e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  23:00:00,-0.007503967685446799,-0.44258040835687446,0.0,0.0,0.0,1320950.8750785275,1181809.1946011984,0.0,0.0,0.0,0.0,152372.60272498196,-5.404945914843571e-16,-0.0037519838427236703,-0.3655605572350111,-0.40407048279594276,2244998349.177542,0.0,0.0,0.0,47.838906132141204,63.751549993622405,2245462156.5391836,0.0,2245462156.5391836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  24:00:00,-0.06705540392780945,-0.6001879444260377,0.0,0.0,0.0,1234211.5826191746,1014659.3138195495,0.0,0.0,0.0,0.0,133562.5118556604,1.1321876443604382e-18,-0.03352770196390473,-0.5269338278949419,-0.5635608861604898,2060093216.807577,0.0,0.0,0.0,49.26771892251666,64.6453833288103,2062598966.2095308,0.0,2062598966.2095313,1.3969838619232178e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  01:00:00,-0.11194349152381444,-0.7332145537973327,0.0,0.0,0.0,1176145.5188083458,891558.1035904151,0.0,0.0,0.0,0.0,113246.0251212276,9.24565119645204e-17,-0.055971745761907166,-0.6630654162762447,-0.6981399850367888,1878809571.969297,0.0,0.0,0.0,50.502366546765906,65.36606142318693,1879420408.4079583,0.0,1879420408.4079583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  02:00:00,-0.1572432889157128,-0.8439646751888249,0.0,0.0,0.0,1202853.2940500397,831347.4880484877,0.0,0.0,0.0,0.0,93941.68561989232,-9.247024293714174e-17,-0.07862164445785645,-0.7765437322305252,-0.810254203709675,1910648381.999683,0.0,0.0,0.0,49.27878860789493,65.95509263188016,1908871599.905241,0.0,1908871599.905241,1.3969838619232178e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  03:00:00,-0.2041156772091163,-0.933165110404985,0.0,0.0,0.0,1285849.1331632945,811405.7731407213,0.0,0.0,0.0,0.0,76941.59471202584,4.126048702822372e-21,-0.10205783860455815,-0.868305688007465,-0.900735399206225,2094346613.5099301,0.0,0.0,0.0,46.93253681940058,66.45835211574371,2092474604.592085,0.0,2092474604.592085,6.984919309616089e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  04:00:00,-0.25421136294366026,-1.0138301694277978,0.0,0.0,0.0,1382433.5055091726,793701.9920926528,0.0,0.0,0.0,0.0,72642.67300324976,-1.7875199114844023e-16,-0.1271056814718302,-0.9481718488699422,-0.98100100914887,2387239800.1384583,0.0,0.0,0.0,44.560919574543824,66.89982403589492,2385059086.1020384,0.0,2385059086.1020384,6.984919309616089e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  05:00:00,-0.30722005353380255,-1.0973777141615848,0.0,0.0,0.0,1466635.2569414794,757300.9492484431,0.0,0.0,0.0,0.0,77656.53201621545,-1.738396764419454e-16,-0.15361002676690136,-1.0283597897763963,-1.0628687519689906,2648643304.6820827,0.0,0.0,0.0,42.323813865068296,67.34632345198534,2646718682.796892,0.0,2646718682.796892,6.984919309616089e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  06:00:00,-0.37698408328741295,-1.1926429033645416,0.0,0.0,0.0,1623720.7902416734,742345.4136494861,0.0,0.0,0.0,0.0,89970.06912207665,-1.6703838482768415e-16,-0.18849204164370656,-1.117994307837045,-1.1553186056007931,3060841832.9589043,0.0,0.0,0.0,39.13671104947773,67.92975006072072,3055774931.637499,0.0,3055774931.637499,2.0954757928848267e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  07:00:00,-0.44938326465565287,-1.301782158453335,0.0,0.0,0.0,1749064.7143286446,692982.2075343758,0.0,0.0,0.0,0.0,103147.23691874837,-3.317022253537329e-16,-0.2246916323278266,-1.2211600658818031,-1.261471112167569,3289704560.0509315,0.0,0.0,0.0,37.254890494083156,68.49106859401496,3290570500.4005475,0.0,3290570500.4005475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  08:00:00,-0.4945918657033941,-1.4214646671643072,119357.09326703937,0.0,0.0,1593165.3580425223,446871.5322079742,0.0,0.0,0.0,0.0,112236.11235509257,4.998569855345857e-16,-0.2472959328516968,-1.3361202535667598,-1.3787924603655333,3175955263.063924,0.0,0.0,0.0,36.506735025512945,69.04947906344898,3175136000.480294,0.0,3175136000.480295,2.0954757928848267e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  09:00:00,-0.46827637960151186,-1.5336266086077746,958203.2730910189,0.0,0.0,695780.5238751068,0.0,382659.29452824284,0.0,0.0,0.0,96878.95489943298,-3.349803158123909e-16,-0.23413818980075607,-1.4511420994263728,-1.4923843540170738,3097487053.7356586,0.0,0.0,0.0,35.842806660290364,69.76665044350229,3098372305.047167,0.0,3098372305.047167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  10:00:00,-0.3900938954934446,-1.5646048399294825,1577314.966793443,0.0,65015.72970398208,92934.35002523471,0.0,873475.8885272924,0.0,0.0,12027.192784299177,17212.207474530405,-3.3690492173827617e-16,-0.19504694774672246,-1.5095702131899225,-1.5370875265597024,2993255203.4536047,0.0,0.0,0.0,35.099202041806244,70.1658317036845,2992267647.1386433,0.0,2992267647.1386433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  11:00:00,-0.25166980472606987,-1.4677914511235557,1980348.8103180658,0.0,475870.26693659904,0.0,0.0,1098380.7822065954,0.0,0.0,85317.25611061815,0.0,-1.7044225876218105e-16,-0.12583490236303502,-1.4604401086248826,-1.464115779874219,2800019768.275774,0.0,0.0,0.0,35.40345517019475,69.83828726616066,2802907393.4013424,0.0,2802907393.4013424,6.984919309616089e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  12:00:00,-0.08330243977570602,-1.2940325957724708,2257309.237639605,0.0,866493.6743397932,0.0,0.0,1223744.4221921503,0.0,0.0,142073.3888212925,0.0,-5.2492882816245595e-16,-0.04165121988785329,-1.3411302358294988,-1.3175814158009846,2614862606.940079,0.0,0.0,0.0,36.327904957849,69.11944306562508,2615541148.7780843,0.0,2615541148.7780843,6.984919309616089e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  13:00:00,-1.114613704954641,-1.1162636161563142,2929467.495990498,0.0,2136907.654918245,0.0,14974913.511206452,192876.15448958654,0.0,0.0,156178.1914258787,0.0,-7.425312571779531,-4.2699631383670855,-1.1720863000735402,-1.1441749581149272,22191036.326056875,583502.167619339,0.0,0.0,70.30255298057298,68.07466689956246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  14:00:00,-1.5069826366309291,-0.9740672079733977,7810853.234507588,0.0,7670550.692104336,0.0,8551797.018265497,0.0,0.0,0.0,132858.3583294629,0.0,-6.564787727708819,-4.035885182169874,-1.009170980823559,-0.9916190943984781,15042996.821236499,0.0,0.0,0.0,67.12392290666499,67.06321130158855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  15:00:00,-1.2146658204408898,-0.8590806064190994,13106105.74990806,0.0,13201938.590872776,0.0,3381545.615796826,0.0,0.0,0.0,126153.02670387526,0.0,-6.741391670762559,-3.9780287456017245,-0.8656203835129807,-0.86235049496604,17869412.455537397,0.0,0.0,0.0,66.25267610633585,66.20220077875005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  16:00:00,-1.389452774676833,-0.7471098793157891,14002137.946261503,0.0,13971778.921890497,0.0,5622847.056322365,0.0,0.0,0.0,120979.06469821329,0.0,-7.5233397659043915,-4.456396270290612,-0.7172528431865931,-0.732181361251191,20138742.237934157,0.0,0.0,0.0,69.04051771894663,65.36577077461989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  17:00:00,-1.9625590887753146,-0.6722832074649219,6782872.983930605,0.0,6489865.760018212,119591.48334330937,13353518.041973192,0.0,0.0,0.0,61797.66169928294,0.0,-8.077083789923153,-5.019821439349234,-0.6019219195227723,-0.6371025634938471,20406882.89787633,0.0,0.0,0.0,70.20576707363911,64.7446043069988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  18:00:00,-2.8130070125304734,-0.6887457126835484,0.0,0.0,0.0,661876.3396367965,20230440.927618653,0.0,0.0,0.0,1138.535651063188,39451.20030209889,-8.952547729625769,-5.88277737107812,-0.5876393657407175,-0.6381925392121329,20785748.476189107,0.0,0.0,0.0,73.85988953767111,64.66810775351212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  19:00:00,-2.063610529626068,-0.8134657351445324,0.0,0.0,0.0,1137920.7805462715,3541434.093171006,1792545.231332176,0.0,0.0,0.0,129926.82186236506,-0.3441480452798327,-1.2038792874529505,-0.6976858974889097,-0.7555758163167212,2972174074.8348103,0.0,0.0,0.0,35.30187321930076,65.26009785833683,3096262238.6606064,0.0,3096262238.660607,2.0954757928848267e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  20:00:00,-1.2447072882778445,-0.9948225822710688,0.0,0.0,0.0,1470546.5442769811,0.0,1072705.607991395,0.0,0.0,0.0,173727.10701282776,-0.000027942942117088967,-0.6223676156099809,-0.892062215165916,-0.9434423987184922,3086022823.3063135,0.0,0.0,0.0,34.26958190323286,66.3592572531803,3088536153.704817,0.0,3088536153.704817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  21:00:00,-1.1625776071721747,-1.1878261732216144,0.0,0.0,0.0,1491900.9070076626,0.0,819600.7578487259,0.0,0.0,0.0,177365.36958482576,-2.3361012002000154e-9,-0.581288804754138,-1.1114280363865838,-1.1496271048040991,2975062076.812823,0.0,0.0,0.0,35.2029487165541,67.56626515251745,2979789315.69483,0.0,2979789315.69483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  22:00:00,-1.1690038611880584,-1.375608937474385,0.0,0.0,0.0,1495844.1366670788,0.0,832925.7649770626,0.0,0.0,0.0,152491.44169308408,-1.6262803417133862e-13,-0.5845019305941106,-1.3050887676826577,-1.3403488525785212,3007463239.649438,0.0,0.0,0.0,35.060286870595,68.59201316257003,3007547287.2011857,0.0,3007547287.201186,1.3969838619232178e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  23:00:00,-1.1913404733834387,-1.5421759287851415,0.0,0.0,0.0,1526266.9406525572,0.0,865804.3254591185,0.0,0.0,0.0,138643.675085429,-5.295310962030112e-19,-0.5956702366917194,-1.4720529749484168,-1.5071144518667792,3191753889.228648,0.0,0.0,0.0,33.3495279110617,69.48041390446674,3191615084.6966715,0.0,3191615084.6966715,6.984919309616089e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  24:00:00,-1.2166959399240385,-1.6910574143308075,0.0,0.0,0.0,1569994.669782197,0.0,895814.0562767317,0.0,0.0,0.0,126760.41862415013,-3.2823588602792277e-16,-0.6083479699620193,-1.6206363912894266,-1.6558469028101168,3490995555.674496,0.0,0.0,0.0,30.868943962494612,70.31572327203328,3488381155.9115286,0.0,3488381155.911529,6.984919309616089e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  01:00:00,-1.258483012873703,-1.8292582732597518,0.0,0.0,0.0,1719912.68175029,0.0,878061.7043088393,0.0,0.0,0.0,120625.49195365606,-3.1970205260818865e-16,-0.6292415064368518,-1.7565146408041141,-1.7928864570319327,3754917979.8993416,0.0,0.0,0.0,28.63896582549627,71.07444758748913,3754792599.066901,0.0,3754792599.066901,1.3969838619232178e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  02:00:00,-1.2962115973068287,-1.964925122325365,0.0,0.0,0.0,1798354.8066145778,0.0,911581.2890153271,0.0,0.0,0.0,120904.99792453709,-3.185579482202666e-16,-0.6481057986534144,-1.888055234151229,-1.926490178238297,3940198741.209709,0.0,0.0,0.0,27.208967176291747,71.7856478942264,3940367445.781309,0.0,3940367445.781309,4.1909515857696533e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  03:00:00,-1.3243306643880695,-2.099725362624835,0.0,0.0,0.0,1809288.980742595,0.0,979028.9181771884,0.0,0.0,0.0,121489.94436096838,-6.2431855042338295e-16,-0.6621653321940351,-2.0189927852527902,-2.059359073938813,4129215403.430768,0.0,0.0,0.0,25.849196712490926,72.54439460971174,4129374996.4517903,0.0,4129374996.4517903,1.3969838619232178e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  04:00:00,-1.3492606616291474,-2.2338445515827607,0.0,0.0,0.0,1788505.395853167,0.0,1065884.9064621555,0.0,0.0,0.0,122106.06508469465,1.7091356953770385e-18,-0.6746303308145737,-2.1494253099063854,-2.191634930744573,4206966297.910814,0.0,0.0,0.0,25.21621870763617,73.34004483236008,4209658448.3229713,0.0,4209658448.322972,2.7939677238464355e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  05:00:00,-1.3809649132455473,-2.365810041800764,0.0,0.0,0.0,1829673.2202670837,0.0,1118011.3264004784,0.0,0.0,0.0,120537.66048188262,-6.114043923650856e-16,-0.690482456622774,-2.2785079934749146,-2.3221590176378393,4319836516.40721,0.0,0.0,0.0,24.54683054140428,74.13681254782593,4320361317.633102,0.0,4320361317.633102,1.3969838619232178e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  06:00:00,-1.4145135702667677,-2.4929404434960643,0.0,0.0,0.0,1875647.2610886777,0.0,1170930.306121063,0.0,0.0,0.0,116552.86508628228,-1.3877528549502403e-18,-0.7072567851333839,-2.403610522896256,-2.4482754831961597,4399371710.21616,0.0,0.0,0.0,23.95698753443989,74.96279535339139,4402204682.227148,0.0,4402204682.227148,1.3969838619232178e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  07:00:00,-1.4373165656947247,-2.612334028684526,0.0,0.0,0.0,1870515.524595207,0.0,1238886.4277894348,0.0,0.0,0.0,109219.49279549535,-3.0822809114753474e-16,-0.7186582828473624,-2.5222881356842506,-2.5673110821843887,4398367064.705971,0.0,0.0,0.0,23.948996366830517,75.69955217192737,4401517422.146289,0.0,4401517422.146289,1.3969838619232178e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  08:00:00,-1.4454315298886444,-2.71951713946544,66018.07210488629,0.0,0.0,1737555.0828728417,0.0,1384751.022257111,0.0,0.0,0.0,97760.6465931112,-6.06200068637583e-16,-0.7227157649443225,-2.630336433653506,-2.674926786559473,4396533670.630186,0.0,0.0,0.0,23.95028841435961,76.35664874479318,4399657865.409115,0.0,4399657865.409115,1.3969838619232178e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
